Reputation,LuFid,EinheitlicheID,BundeslandID,Exz_gefoerdert_FJ,Profs,Mitarbeiter,Drittmitteleinnahmen,Grundmittel,DiplBaMa,StudierendeGesamt,Zitationen,Publikationen,Foerderphase,DM_DFG_Mittel,Ost,Nach1945,FoerderungPhase1
0,14,93,144,0,0,0,0,.0441997413029619,,0,0,0,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
1,15,93,144,0,26.6,242.2,11.13742240230924,12.75752782058786,1341.4,1.358,.075800002,.013,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,15,93,144,1,29.2,346.39999,18.70021211691877,10.21008505249756,1275,1.283,.3524,.027000001,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,16,93,144,0,0,,0,,0,.1618,.046,.0038000001,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,16,93,144,0,0,,0,,0,.080199994,.19780001,.0099999998,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,17,93,144,0,13.6,46.599998,1.005894538696423,4.047360927648931,37.200001,.366,.0049999999,.00080000004,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,17,93,144,0,13.4,64.599998,1.453428977406313,3.950451934410511,108.8,1.7631999,.022799999,.0018,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,18,93,144,0,3,1,0,.3661108053040813,32.599998,.071999997,.00020000001,.00040000002,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,18,93,144,0,3,1.4,.0805822986211017,.3899716356445044,38,.046,.00060000003,.00020000001,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,19,93,144,0,17,87.199997,4.29405451276496,6.497174090822025,564.79999,.56479996,.043599997,.0083999997,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,19,93,144,0,17,90.400002,3.757788842040287,5.420708520141247,573.40002,.57340002,.1126,.0132,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,20,93,144,0,6.8,16.6,.290796509966353,1.578899068658045,680.59998,.85440004,.0032000002,.00020000001,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,20,93,144,0,8.800000000000001,17.4,.3123685492528811,1.940953429888144,585.20001,.68520004,.0252,.0024000001,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,21,93,144,0,1,25,1.325618992042822,.3416679798796059,0,0,1.10825,.043000001,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,22,93,144,0,8,21.4,.2375962196852206,2.197289622353209,724.59998,1.145,.00080000004,.0022,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,22,93,144,0,5.6,19,.4396457439861975,1.654439516093888,355,.64219999,.0027999999,.0027999999,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,23,93,144,0,10.4,50.200001,2.053418896061729,2.331402503121701,444,.8118,.0018,.0020000001,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,23,93,144,0,10.4,57,1.686572129095893,1.696093783661763,412,.66900003,.0058000004,.0012000001,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,25,93,144,1,22.8,141.60001,4.048972510218456,9.637492330099198,2514.8,2.6359999,.12899999,.016000001,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,25,93,144,1,22.6,217,9.54862170602034,8.948691907426417,1627.8,1.6392,.19580001,.021399999,2,33.75084836351582,East Germany (U),Founded before 1945 (U),1
0,26,93,144,0,9.800000000000001,91,4.827200023705362,3.99575672134893,404.39999,.40439999,0,0,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,26,93,144,0,5.4,33,.7475549541062648,.3587473800155079,571,.57099998,0,0,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,27,93,144,0,3,1.2,.0015624999993161,.3592676521723557,15.8,.028999999,.00020000001,.00040000002,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,27,93,144,0,3,2.2,.0349032813963755,.3832280962640447,14,.025,.00060000003,.00020000001,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,29,93,144,0,5,8.1999998,.1509304386299513,1.002779465824818,166,.35499999,0,0,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,29,93,144,0,5.2,8.1999998,.2970512079971347,.7756389520382747,339.60001,.3994,0,0,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,30,93,144,0,0,,0,,344.39999,.34439999,0,0,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,30,93,144,0,6.75,18.25,.239011904018407,.6783428276295356,252.2,.25220001,0,0,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,31,93,144,1,56.4,476.60001,23.8291826049848,23.04237550244782,3207.6001,3.2614,.67180002,.088599995,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,31,93,144,1,46.8,694.59998,41.29126607306893,17.15137369532652,4944.2002,4.9754,2.2809999,.17839999,2,33.75084836351582,East Germany (U),Founded before 1945 (U),1
0,32,93,144,0,23.6,50.599998,.2855195819932614,6.203469256438737,500,.722,.17539999,.0328,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,32,93,144,0,22.8,56.200001,1.032232479611566,5.344911031161986,484.60001,.64059997,.37599999,.037799999,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,33,93,144,0,0,,0,,24.4,.0244,0,0,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,34,93,144,0,2,1,.0046731259975694,.4174203396319679,63.400002,.069600001,0,0,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,34,93,144,0,1,1.6,.047466648697133,.302925799287089,59.799999,.060599998,.00060000003,.00060000003,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,36,93,144,0,6,8.6000004,.0716859876379516,1.573925278679233,213,.39300001,.003,.0012000001,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,36,93,144,0,5.8,7.8000002,.1806522879012858,1.170832087492182,202.8,.2368,.0066,.0020000001,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,37,93,144,0,29.4,148,5.857722423930401,7.280830402961283,567.59998,.58499998,2.904,.2464,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,37,93,144,0,28.4,210.2,9.353423760317861,5.952414002292286,621.79999,.63279998,7.6292,.41999999,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,38,93,144,0,5,9,.1059643905729962,.9969127487882242,323.60001,.32359999,.0144,.003,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,38,93,144,0,4.4,8.8000002,.5103786933906901,.8286131744009123,336.20001,.3362,.086000003,.0049999999,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,39,93,144,0,12.6,77.599998,1.432015621929739,4.285936553049969,665.59998,.6656,.14160001,.023200002,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,39,93,144,0,13.2,133.8,3.666219847878506,4.868828350509889,683.79999,.68379998,.76340002,.042599998,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,40,93,144,0,0,,0,,161.8,.1618,.0022,.00060000003,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,40,93,144,0,2,15.75,.7964217397681531,.4181839119314045,137.60001,.1376,.0078000003,.001,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,41,93,144,0,6,22.200001,.3865225342742069,1.437811955980282,72.800003,.17399999,0,0,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,41,93,144,0,3.6,12,.3140572436540454,.3651446174227517,24.200001,.054000001,0,0,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,42,93,144,0,19.6,42,.2336149539907006,4.515565270502809,1384.6,1.3845999,.0027999999,.00040000002,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,42,93,144,0,14,30.4,.354295240184263,3.200224914071477,1038.6,1.0386,.015600001,.00060000003,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,44,93,144,0,7,6.4000001,.0244492723666666,1.463049449922838,215.8,.35420001,.00080000004,.0022,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,44,93,144,0,7,5.1999998,.2406245451663329,1.317332053928762,84.199997,.20039999,.0027999999,.0027999999,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,45,93,144,0,3.4,2.5999999,.0106607460273387,.6970937363675873,85.599998,.092599995,.00080000004,.0022,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,45,93,144,0,3,3,.1037089114932875,.5819558375636557,44,.063000001,.0027999999,.0027999999,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,47,93,144,0,3.4,16.6,.4984023691363477,.7889147799206107,623.59998,.7392,.00080000004,0,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,47,93,144,0,4,16.200001,.2018832264714622,.7587942836953327,463.39999,.57279998,.0024000001,0,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,48,93,144,0,5,16.200001,.1324401769696849,1.398041672286351,561.79999,.56440002,.010199999,.0018,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,48,93,144,0,4.4,20.799999,.6329151575310391,1.101506897769344,572.59998,.57499999,.025600001,.0024000001,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,49,93,144,0,0,,0,,0,.021200001,0,0,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,50,93,144,0,0,.5,.0030994175495837,.2314916590348003,137.2,.1372,0,0,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,50,93,144,0,0,2.8,.2816376137843898,1.054395182943051,983.20001,.98320001,0,0,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,51,93,144,0,21.6,121,5.472190915998013,7.695144685643638,666.20001,.66620004,.0064000003,.003,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,51,93,144,0,11,88.599998,5.15968579756777,4.395471810731896,943.79999,.94379997,.035,.0020000001,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,52,93,144,0,9.6,40.200001,1.177577742051924,2.524241890378061,371.20001,.37120003,0,0,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,52,93,144,0,9,49.599998,1.520074773161048,1.979082084476785,317.60001,.31760001,0,0,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,53,93,144,0,0,,0,,589.79999,.5898,.0020000001,.0012000001,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,53,93,144,0,0,,0,,575,.57499999,.003,.001,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,54,93,144,0,0,,0,,17.666666,.017666666,.07,.023,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,55,93,144,0,0,,0,,742.40002,.74240005,0,0,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,55,93,144,0,0,,0,,773.59998,.77359998,0,0,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,56,93,144,0,24.2,103,2.479708911399952,6.496742038078873,1545,1.545,.0482,.0093999999,1,21.15050009494698,East Germany (U),Founded before 1945 (U),0
0,56,93,144,0,27.8,140,3.0584643906567,7.504918003721376,2282.6001,2.2826002,.1902,.0266,2,33.75084836351582,East Germany (U),Founded before 1945 (U),0
0,6,94,137,0,12.2,25,0,,0,.0255,0,.00020000001,1,5.046558749292517,West Germany (U),Founded after 1945 (U),0
0,6,94,137,0,0,0,0,,,0,0,0,2,16.10058857918661,West Germany (U),Founded after 1945 (U),0
0,8,94,137,0,15,44.400002,3.34976436408956,7.856025939199656,373.79999,.47679999,.00020000001,.00060000003,1,5.046558749292517,West Germany (U),Founded after 1945 (U),0
0,8,94,137,0,11.2,62.799999,3.198511232318225,5.331047839195094,331.39999,.4014,.0082,.0012000001,2,16.10058857918661,West Germany (U),Founded after 1945 (U),0
0,10,94,137,0,0,,0,,56.5,.056499999,0,0,1,5.046558749292517,West Germany (U),Founded after 1945 (U),0
0,12,94,137,0,0,,0,,48.599998,.048599999,.3628,.012800001,1,5.046558749292517,West Germany (U),Founded after 1945 (U),0
0,12,94,137,0,0,,.6547174310190804,.9784939422019867,191.60001,.19160001,.55520004,.0174,2,16.10058857918661,West Germany (U),Founded after 1945 (U),0
0,15,94,137,0,21.4,42,4.065463617308526,11.18115652932541,727.20001,.76859999,.071199998,.0142,1,5.046558749292517,West Germany (U),Founded after 1945 (U),0
0,15,94,137,0,21.8,79.400002,4.443829394509295,7.88168447885617,474,.50779998,.097199999,.0162,2,16.10058857918661,West Germany (U),Founded after 1945 (U),0
0,23,94,137,0,1,1.25,0,,,0,.00025000001,0,1,5.046558749292517,West Germany (U),Founded after 1945 (U),0
0,23,94,137,0,1,3.2,0,,,0,0,0,2,16.10058857918661,West Germany (U),Founded after 1945 (U),0
0,25,94,137,0,16.2,65.800003,0,,552.40002,.55240005,.027799999,.0016000001,1,5.046558749292517,West Germany (U),Founded after 1945 (U),0
0,25,94,137,0,8.4,45.799999,3.325981049976035,4.970777407589025,422.20001,.42220002,.0264,.0044,2,16.10058857918661,West Germany (U),Founded after 1945 (U),0
0,26,94,137,0,3.8,12,0,,442.39999,.48160002,0,0,1,5.046558749292517,West Germany (U),Founded after 1945 (U),0
0,26,94,137,0,.3333333333333333,1.6666666,2.431807592243566,3.634408515845038,559.79999,.77899998,0,0,2,16.10058857918661,West Germany (U),Founded after 1945 (U),0
0,31,94,137,0,41.4,170,8.547110839535057,19.79190695904068,1191.2,1.3598001,.80040002,.063200004,1,5.046558749292517,West Germany (U),Founded after 1945 (U),0
0,31,94,137,0,35.2,221.60001,9.951536230717986,17.97708391609995,1543.8,1.5908,1.5068001,.076400004,2,16.10058857918661,West Germany (U),Founded after 1945 (U),0
0,32,94,137,0,1.8,4,0,,,0,.0308,.0104,1,5.046558749292517,West Germany (U),Founded after 1945 (U),0
0,32,94,137,0,.4,2.2,0,,,0,.1136,.0142,2,16.10058857918661,West Germany (U),Founded after 1945 (U),0
0,40,94,137,0,3.2,17,0,,501,.50099999,.00040000002,.00040000002,1,5.046558749292517,West Germany (U),Founded after 1945 (U),0
0,40,94,137,0,2.2,2.8,0,,,0,.0020000001,0,2,16.10058857918661,West Germany (U),Founded after 1945 (U),0
0,48,94,137,0,0,1,0,,,0,.0023333333,.001,1,5.046558749292517,West Germany (U),Founded after 1945 (U),0
0,48,94,137,0,0,0,0,,,0,.0065000001,.00025000001,2,16.10058857918661,West Germany (U),Founded after 1945 (U),0
0,51,94,137,0,7.6,18.6,0,,196,.19599999,.0038000001,.00060000003,1,5.046558749292517,West Germany (U),Founded after 1945 (U),0
0,51,94,137,0,6.4,30.200001,2.01754737777628,3.015283676340086,313.39999,.3134,.0093999999,.00040000002,2,16.10058857918661,West Germany (U),Founded after 1945 (U),0
0,54,94,137,0,0,0,0,,0,0,.035,.0074999998,2,16.10058857918661,West Germany (U),Founded after 1945 (U),0
0,55,94,137,0,0,,0,,643,.64300001,0,0,1,5.046558749292517,West Germany (U),Founded after 1945 (U),0
0,55,94,137,0,11.5,48.5,3.574213282062916,5.341766415447212,742.20001,.74220002,0,0,2,16.10058857918661,West Germany (U),Founded after 1945 (U),0
0,56,94,137,0,0,1,0,,21,.021,.014,.0020000001,1,5.046558749292517,West Germany (U),Founded after 1945 (U),0
0,56,94,137,0,0,1,.13466190453187,.2012556408915933,17.4,.0174,.0462,.0032000002,2,16.10058857918661,West Germany (U),Founded after 1945 (U),0
0,10,95,147,0,2.8,10,.1061200975646986,.6488630582700605,694.59998,.69459999,.00020000001,.00020000001,1,3.545363581865254,East Germany (U),Founded after 1945 (U),0
0,10,95,147,0,3,9,.0243506763750454,.617688829791651,731,.73100001,.001,0,2,6.593760225960177,East Germany (U),Founded after 1945 (U),0
0,12,95,147,0,0,,0,,19,.018999999,.072999999,.011,2,6.593760225960177,East Germany (U),Founded after 1945 (U),0
0,13,95,147,0,2,7,0,,,0,.0986,.0112,1,3.545363581865254,East Germany (U),Founded after 1945 (U),0
0,13,95,147,0,1.2,9,.2735861600935872,.5533925444946258,,0,.63480002,.024799999,2,6.593760225960177,East Germany (U),Founded after 1945 (U),0
0,15,95,147,0,24.4,186,5.987840633999547,12.9036130822683,1363.8,1.3638,.022200001,.0035999999,1,3.545363581865254,East Germany (U),Founded after 1945 (U),0
0,15,95,147,0,17.8,182.8,10.14178152328242,9.963453901389229,478.79999,.4788,.133,.0188,2,6.593760225960177,East Germany (U),Founded after 1945 (U),0
0,23,95,147,0,0,,.0004359964359154,.1993368878803688,,0,0,0,1,3.545363581865254,East Germany (U),Founded after 1945 (U),0
0,23,95,147,0,1,3.5,.0002917100242356,.2555681719181112,,0,.00033333333,0,2,6.593760225960177,East Germany (U),Founded after 1945 (U),0
0,25,95,147,0,11.4,55.799999,.7565162229642535,5.373371499128846,1504.6,1.5045999,.0458,.0099999998,1,3.545363581865254,East Germany (U),Founded after 1945 (U),0
0,25,95,147,0,11.4,67.800003,2.227369215216947,4.417917526522752,736,.736,.094800003,.0184,2,6.593760225960177,East Germany (U),Founded after 1945 (U),0
0,26,95,147,0,3.4,11,.0008928571424663,.2847879680327892,859,.8858,0,0,1,3.545363581865254,East Germany (U),Founded after 1945 (U),0
0,26,95,147,0,6.8,35,.5061431728359091,1.242011408508084,1432.8,1.4708,0,0,2,6.593760225960177,East Germany (U),Founded after 1945 (U),0
0,31,95,147,0,17.6,134.8,5.493904334433184,8.426333226732583,742.79999,.7428,.1164,.019399999,1,3.545363581865254,East Germany (U),Founded after 1945 (U),0
0,31,95,147,0,19,173.39999,9.926011043951528,7.191788468963574,684.59998,.6846,.3644,.037599999,2,6.593760225960177,East Germany (U),Founded after 1945 (U),0
0,32,95,147,0,8,22.4,.0446346542217993,2.566843418911039,94,.093999997,.022799999,.0049999999,1,3.545363581865254,East Germany (U),Founded after 1945 (U),0
0,32,95,147,0,8.800000000000001,19.4,.168958001878122,2.185185192252678,83,.082999997,.0792,.0108,2,6.593760225960177,East Germany (U),Founded after 1945 (U),0
0,33,95,147,0,0,0,.0614145083145769,.5695710045735038,,0,0,0,1,3.545363581865254,East Germany (U),Founded after 1945 (U),0
0,33,95,147,0,0,0,.0032407443673885,.4834157481638912,,0,0,0,2,6.593760225960177,East Germany (U),Founded after 1945 (U),0
0,37,95,147,0,5,23.4,.6073210676999193,2.390152547024897,0,0,.39139998,.0614,1,3.545363581865254,East Germany (U),Founded after 1945 (U),0
0,37,95,147,0,5.8,30.4,.9282061331308791,2.166641101846638,0,0,1.3150001,.093599997,2,6.593760225960177,East Germany (U),Founded after 1945 (U),0
0,38,95,147,0,.8,2,.0221677242870963,.3033586005211077,,0,.001,.00020000001,1,3.545363581865254,East Germany (U),Founded after 1945 (U),0
0,38,95,147,0,1,3.5999999,.0266789654207368,.3096649983293189,,0,.0041999999,.00040000002,2,6.593760225960177,East Germany (U),Founded after 1945 (U),0
0,41,95,147,0,.4,.40000001,0,.3909668012951419,,0,0,0,1,3.545363581865254,East Germany (U),Founded after 1945 (U),0
0,41,95,147,0,2.6,6.8000002,.0265020041313331,.6635500499064929,,0,0,0,2,6.593760225960177,East Germany (U),Founded after 1945 (U),0
0,42,95,147,0,2,5.8000002,0,,,0,0,.00020000001,1,3.545363581865254,East Germany (U),Founded after 1945 (U),0
0,42,95,147,0,2,6.1999998,0,.492641136078046,,0,.00020000001,0,2,6.593760225960177,East Germany (U),Founded after 1945 (U),0
0,43,95,147,0,0,,.0551724137861677,0,,0,0,0,2,6.593760225960177,East Germany (U),Founded after 1945 (U),0
0,48,95,147,0,0,,.0005494505492886,.0068649885568557,,0,.00050000002,0,1,3.545363581865254,East Germany (U),Founded after 1945 (U),0
0,50,95,147,0,2,8,.0620188411199822,.4897802970883823,722.75,.72275001,0,0,2,6.593760225960177,East Germany (U),Founded after 1945 (U),0
0,51,95,147,0,1,4.8000002,0,,64,.064000003,.0014,.00040000002,1,3.545363581865254,East Germany (U),Founded after 1945 (U),0
0,51,95,147,0,1,9.8000002,1.295167310202744,.3272735,290.79999,.29079998,.012800001,.001,2,6.593760225960177,East Germany (U),Founded after 1945 (U),0
0,54,95,147,0,0,,0,,582.33331,.58233333,.0023333333,0,2,6.593760225960177,East Germany (U),Founded after 1945 (U),0
0,55,95,147,0,0,,0,,512.79999,.51279998,0,0,1,3.545363581865254,East Germany (U),Founded after 1945 (U),0
0,55,95,147,0,0,,0,,452.5,.45249999,0,0,2,6.593760225960177,East Germany (U),Founded after 1945 (U),0
0,56,95,147,0,12.4,44.799999,.6721867597859671,4.483990937853052,847.20001,.84720004,.0038000001,.0018,1,3.545363581865254,East Germany (U),Founded after 1945 (U),0
0,56,95,147,0,14.2,44.799999,.1360968361679251,4.430131158449267,839,.83899999,.023,.0035999999,2,6.593760225960177,East Germany (U),Founded after 1945 (U),0
0,5,96,142,0,0,,0,,0,.0026666666,0,0,1,9.854988932084927,West Germany (U),Founded after 1945 (U),0
0,6,96,142,0,12.2,30.6,.8562159349176079,7.838167271485712,580.40002,.58040005,0,0,1,9.854988932084927,West Germany (U),Founded after 1945 (U),0
0,6,96,142,0,12,22,.076526877847126,2.050129156922333,389.39999,.38940001,0,0,2,13.29099234799477,West Germany (U),Founded after 1945 (U),0
0,8,96,142,0,9.4,47.200001,1.860279179789938,.0617559523539204,373.60001,.52359998,.00040000002,.00060000003,1,9.854988932084927,West Germany (U),Founded after 1945 (U),0
0,8,96,142,0,12,54.799999,2.110512867582866,3.92311281477805,377.20001,.4698,.0032000002,.00040000002,2,13.29099234799477,West Germany (U),Founded after 1945 (U),0
0,11,96,142,0,0,,0,0,,0,0,0,1,9.854988932084927,West Germany (U),Founded after 1945 (U),0
0,12,96,142,0,12.4,81,2.424140859049465,4.901040981003656,427.39999,.51440001,1.212,.044,1,9.854988932084927,West Germany (U),Founded after 1945 (U),0
0,12,96,142,0,16.8,81.800003,2.738268836736154,5.731707525606076,479.79999,.6498,2.0046,.056200001,2,13.29099234799477,West Germany (U),Founded after 1945 (U),0
0,13,96,142,0,11.4,71.199997,1.953154269478406,3.776365832501773,420.79999,.4788,1.5006,.066599995,1,9.854988932084927,West Germany (U),Founded after 1945 (U),0
0,13,96,142,0,14.6,70.599998,2.344671871625822,4.469508935491666,433.39999,.5316,2.8226001,.069800004,2,13.29099234799477,West Germany (U),Founded after 1945 (U),0
0,15,96,142,0,14,63.200001,2.100891212031911,4.382868100981939,433,.45739999,.1372,.012800001,1,9.854988932084927,West Germany (U),Founded after 1945 (U),0
0,15,96,142,0,11.4,58.200001,2.551112312807615,4.116174124422146,555.20001,.57459998,.24080001,.0082,2,13.29099234799477,West Germany (U),Founded after 1945 (U),0
0,17,96,142,0,1.5,9,0,.0697950697816236,331.60001,.33160001,.0018,.00060000003,1,9.854988932084927,West Germany (U),Founded after 1945 (U),0
0,17,96,142,0,1.2,8.8000002,0,,1002.6,1.0026,.0060000001,.00040000002,2,13.29099234799477,West Germany (U),Founded after 1945 (U),0
0,20,96,142,0,1,1.3333334,0,,0,.021,.003,.00033333333,2,13.29099234799477,West Germany (U),Founded after 1945 (U),0
0,25,96,142,0,21.2,78.199997,2.571829012714648,5.978475091287341,787.20001,.80180001,.15980001,.0136,1,9.854988932084927,West Germany (U),Founded after 1945 (U),0
0,25,96,142,0,21.4,66.199997,3.762897352776871,4.932023742959786,506.79999,.52159995,.1762,.0188,2,13.29099234799477,West Germany (U),Founded after 1945 (U),0
0,26,96,142,0,0,,0,,0,0,0,0,1,9.854988932084927,West Germany (U),Founded after 1945 (U),0
0,26,96,142,0,1,3.25,0,,67.199997,.067199998,0,0,2,13.29099234799477,West Germany (U),Founded after 1945 (U),0
0,31,96,142,0,18.4,128.2,6.834948194820932,6.488261625270661,457.79999,.4844,.51279998,.064599998,1,9.854988932084927,West Germany (U),Founded after 1945 (U),0
0,31,96,142,0,18.2,145.39999,8.302926495417337,7.342896948854899,1128.8,1.1554,1.3415999,.066,2,13.29099234799477,West Germany (U),Founded after 1945 (U),0
0,32,96,142,0,17.8,51.799999,1.771229090290116,3.900381553873725,556.79999,.65440005,.2586,.031399999,1,9.854988932084927,West Germany (U),Founded after 1945 (U),0
0,32,96,142,0,20.6,63.599998,1.72126579405764,4.614383597475824,516,.70679998,.49379998,.044799998,2,13.29099234799477,West Germany (U),Founded after 1945 (U),0
0,33,96,142,0,0,,0,.004324324324,.2,.00020000001,0,0,1,9.854988932084927,West Germany (U),Founded after 1945 (U),0
0,33,96,142,0,0,,0,,0,0,0,0,2,13.29099234799477,West Germany (U),Founded after 1945 (U),0
0,36,96,142,0,0,,0,,0,0,.00020000001,0,1,9.854988932084927,West Germany (U),Founded after 1945 (U),0
0,36,96,142,0,0,,0,,0,0,.0012000001,.00040000002,2,13.29099234799477,West Germany (U),Founded after 1945 (U),0
0,37,96,142,0,19.4,100.6,6.767724696343549,3.351341425237601,366,.39399999,2.1458001,.1078,1,9.854988932084927,West Germany (U),Founded after 1945 (U),0
0,37,96,142,1,18.6,90.800003,4.7692493963297,4.736987746245236,548.40002,.59059995,3.4821999,.1198,2,13.29099234799477,West Germany (U),Founded after 1945 (U),0
0,38,96,142,0,1.5,2,0,.004324324324,0,.00066666666,.0074999998,.00025000001,1,9.854988932084927,West Germany (U),Founded after 1945 (U),0
0,38,96,142,0,1.4,4.4000001,0,,0,.00060000003,.024600001,.0012000001,2,13.29099234799477,West Germany (U),Founded after 1945 (U),0
0,39,96,142,0,1,1,0,.004324324324,0,0,.0122,.0014,1,9.854988932084927,West Germany (U),Founded after 1945 (U),0
0,39,96,142,0,.6,1.6,0,,0,0,.031799998,.0049999999,2,13.29099234799477,West Germany (U),Founded after 1945 (U),0
0,40,96,142,0,7.8,29.200001,.790751688952523,.0598958333071156,428.20001,.42820001,0,0,1,9.854988932084927,West Germany (U),Founded after 1945 (U),0
0,40,96,142,0,8,35.799999,.7787131424236892,2.266297372088777,431,.43099999,.0020000001,.0012000001,2,13.29099234799477,West Germany (U),Founded after 1945 (U),0
0,41,96,142,0,0,2,0,.004324324324,,0,0,0,1,9.854988932084927,West Germany (U),Founded after 1945 (U),0
0,41,96,142,0,0,,0,,119,.119,0,0,2,13.29099234799477,West Germany (U),Founded after 1945 (U),0
0,42,96,142,0,2,2,0,,227,.227,0,0,1,9.854988932084927,West Germany (U),Founded after 1945 (U),0
0,42,96,142,0,1.6,2.2,0,,465,.465,.00020000001,0,2,13.29099234799477,West Germany (U),Founded after 1945 (U),0
0,48,96,142,0,4.4,10.4,.3269458078039622,.6265940593192442,0,.0294,.00040000002,0,1,9.854988932084927,West Germany (U),Founded after 1945 (U),0
0,48,96,142,0,4,7.8000002,.3937465595655087,1.913086630706288,210.60001,.31960002,.0032000002,.00020000001,2,13.29099234799477,West Germany (U),Founded after 1945 (U),0
0,49,96,142,0,.3333333333333333,0,.1810103380388783,.2887774986090654,0,.018999999,.00020000001,0,1,9.854988932084927,West Germany (U),Founded after 1945 (U),0
0,49,96,142,0,1,3.2,.0647379834023394,.9258540607733209,0,.1708,.00020000001,0,2,13.29099234799477,West Germany (U),Founded after 1945 (U),0
0,51,96,142,0,0,,0,,50.75,.050749999,.013,.00025000001,2,13.29099234799477,West Germany (U),Founded after 1945 (U),0
0,55,96,142,0,0,,0,,973.79999,.9738,0,0,1,9.854988932084927,West Germany (U),Founded after 1945 (U),0
0,55,96,142,0,0,,0,,1470,1.47,0,0,2,13.29099234799477,West Germany (U),Founded after 1945 (U),0
0,56,96,142,0,9.199999999999999,35,.5882078359488691,3.523193399159013,340.79999,.34260002,.041999999,.0070000002,1,9.854988932084927,West Germany (U),Founded after 1945 (U),0
0,56,96,142,0,9.199999999999999,33.799999,.3176967227417393,3.425323308907341,1226.6,1.2434,.1122,.0099999998,2,13.29099234799477,West Germany (U),Founded after 1945 (U),0
