Reputation,LuFid,EinheitlicheID,Exz_gefoerdert_FJ,Profs,Mitarbeiter,Drittmitteleinnahmen,Grundmittel,DiplBaMa,StudierendeGesamt,Zitationen,Publikationen,DM_DFG_Mittel,FoerderungPhase1
0,36,87,0,4,11.8,.3847393053282398,.9900115953685836,131,.1338,.0068000001,.0020000001,39.38558058711514,0
0,37,87,0,25.2,137.39999,6.689475973934749,7.261901415191038,837.40002,.84720004,7.1497998,.27500001,39.38558058711514,0
0,38,87,0,4.5,1.25,.0029547309943955,.3975566254505417,2.4000001,.0024000001,.15099999,.0055999998,39.38558058711514,0
0,39,87,0,4,22.799999,.6070270195497006,2.434218856493927,212,.212,.20539999,.0152,39.38558058711514,0
0,40,87,0,12,30.799999,.9651179769933455,2.556629254770714,1537,1.5650001,.021399999,.0038000001,39.38558058711514,0
0,41,87,0,.5,.5,0,,210,.20999999,0,0,39.38558058711514,0
0,42,87,0,1.4,4.8000002,.0158164580394477,.4607129364559452,,0,.0032000002,.00020000001,39.38558058711514,0
0,44,87,0,3.8,1.4,.0349798388729141,.5730712757436585,18.200001,.037999999,.0112,.0034,39.38558058711514,0
0,47,87,0,0,,0,.0165287438538524,,0,.00033333333,.00033333333,39.38558058711514,0
0,48,87,0,9.6,23.6,.7845829904423554,1.749591628370403,330,.36320001,.038400002,.0076000001,39.38558058711514,0
0,50,87,0,1.8,6.4000001,.2091086065538879,.5593914019758934,387.79999,.38779998,0,0,39.38558058711514,0
0,51,87,0,16.8,127.8,7.323878108176674,7.043524222244223,930.20001,.93020004,.068400003,.0071999999,39.38558058711514,0
0,52,87,0,3.6,12.8,.3793744535408729,1.092562552531281,97.199997,.097199999,0,0,39.38558058711514,0
0,53,87,0,0,,0,,2097.3333,2.0973332,.003,.00033333333,39.38558058711514,0
0,54,87,0,7,41,7.28768657980843,4.316096962591846,2681.5,2.6815,.041499998,.0074999998,39.38558058711514,0
0,55,87,0,6.2,64,4.049975666851596,2.159656746918067,2346.3333,2.3463333,0,0,39.38558058711514,0
0,56,87,0,14.6,38.200001,1.094234825401461,3.070653338516184,1035.2,1.2974,.35260001,.034400001,39.38558058711514,0
0,5,88,0,4.4,7.4000001,.0179726802112953,1.106962862547484,236.39999,.29279998,.0022,.00040000002,19.84807207151778,0
0,6,88,0,13.4,58.200001,1.541995058809506,5.129496099956814,618.20001,.6182,0,0,19.84807207151778,0
0,8,88,0,21,144,8.55072035491623,9.018983531506962,563.40002,.56340003,.020399999,.0035999999,19.84807207151778,0
0,10,88,0,0,0,0,,247,.24699999,.0020000001,0,19.84807207151778,0
0,12,88,0,13,134.2,4.337733672504887,7.051875922331441,645.59998,.65259999,3.3322001,.1088,19.84807207151778,0
0,13,88,0,16,131.39999,3.455693513874633,7.245865698552572,461.60001,.46760002,3.8552001,.15619999,19.84807207151778,0
0,14,88,0,0,,0,,40.599998,.048999999,0,0,19.84807207151778,0
0,15,88,0,20,183,10.42053694628262,8.941022428471676,632.20001,.6322,.19760001,.0162,19.84807207151778,0
0,17,88,0,6.6,25,.1441506629193537,2.847274779354585,159.2,.1682,.0082,.0016000001,19.84807207151778,0
0,18,88,0,1,2.4000001,.000873926200683,.2942771946989142,64.800003,.077199996,0,0,19.84807207151778,0
0,20,88,0,4,21.799999,.2007648282731244,1.256670135083429,189,.189,.011600001,.00040000002,19.84807207151778,0
0,21,88,0,2,4.5,.605442100663611,1.688394741202952,,0,1.1092,.056400001,19.84807207151778,0
0,22,88,0,6,10.4,.0162386261438159,1.236847970652092,225,.3382,.0022,.00040000002,19.84807207151778,0
0,23,88,0,4.2,12.4,.2001016808582119,1.021288439010692,231,.25299999,.0076000001,.003,19.84807207151778,0
0,24,88,0,0,,0,,.40000001,.0022,.0206,.0016000001,19.84807207151778,0
0,25,88,0,13.8,98.599998,2.485563499139144,5.534358775466234,1062.4,1.0624,.14739999,.0148,19.84807207151778,0
0,26,88,0,.5,4.5,0,,19,.018999999,0,0,19.84807207151778,0
0,29,88,0,.6,3,0,,109.6,.1174,.00020000001,0,19.84807207151778,0
0,31,88,0,25,378.20001,26.56466813824078,16.9036480643688,2232.2,2.2321999,1.0306,.0612,19.84807207151778,0
0,32,88,0,14.8,31,.3433001373348571,3.52288754064748,464.20001,.5122,.3502,.030200001,19.84807207151778,0
0,33,88,0,1.6,6,0,,,0,0,0,19.84807207151778,0
0,34,88,0,1.4,1.8,.0379708167668887,.4074103307018389,54.400002,.063599996,0,0,19.84807207151778,0
0,35,88,0,11.2,68.599998,1.034178112212847,4.884652811522679,618.59998,.61859995,.082199998,.00040000002,19.84807207151778,0
0,36,88,0,1,2.4000001,.0042693703967547,.2849171492869405,13.8,.0144,.00060000003,0,19.84807207151778,0
0,37,88,0,13.2,57.599998,1.971481419118772,4.249348045769253,163.60001,.16780001,3.7119999,.16780001,19.84807207151778,0
0,38,88,0,0,2,0,,92.199997,.093800001,.051400002,.0014,19.84807207151778,0
0,39,88,0,8,33.400002,.3633773310477051,1.666651064405396,354.20001,.35420001,.2062,.0122,19.84807207151778,0
0,40,88,0,.6,18.200001,0,,,0,.0020000001,0,19.84807207151778,0
0,42,88,0,2,5.3333335,0,,,0,.0013333333,.00033333333,19.84807207151778,0
0,47,88,0,0,,0,,0,0,.00080000004,0,19.84807207151778,0
0,48,88,0,4.4,18.6,.1034098135877971,1.461284050452796,373.79999,.37379998,.0112,.00060000003,19.84807207151778,0
0,49,88,0,1,3.4000001,.0102169739330939,.5104476563300959,59.799999,.081199996,.00080000004,0,19.84807207151778,0
0,50,88,0,0,3,0,,231.5,.2315,0,0,19.84807207151778,0
0,51,88,0,2.2,35.799999,0,,119.6,.1196,.054599997,.0071999999,19.84807207151778,0
0,52,88,0,1.333333333333333,2.6666667,.1024505723048201,.5378740894077961,,0,0,0,19.84807207151778,0
0,54,88,0,0,,0,,1931,1.931,.047499999,.0080000004,19.84807207151778,0
0,55,88,0,0,,0,,1526.3334,1.5263333,0,0,19.84807207151778,0
0,56,88,0,8,42.400002,.7127837124921964,3.352986902410413,21.4,.021399999,.11480001,.0099999998,19.84807207151778,0
0,3,89,0,1,3.5,0,.2347484533398385,117.6,.1176,0,.00060000003,11.14816044898072,0
0,5,89,0,4,9.1999998,.0314055000192027,1.076334385741346,302.79999,.3028,.0014,.00020000001,11.14816044898072,0
0,10,89,0,4,8.5,.0468080446682951,.8256983828662278,253,.25299999,.0105,.001,11.14816044898072,0
0,13,89,0,8,66.599998,1.227697632300771,3.326928145307877,237.60001,.2376,1.4596,.067199998,11.14816044898072,0
0,15,89,0,16.6,147,6.214044162770804,7.929961203595127,498.79999,.49879998,.048999999,.0038000001,11.14816044898072,0
0,17,89,0,4.8,22.4,.0377304732597475,1.339578569968847,670.79999,.67079997,.0118,.0020000001,11.14816044898072,0
0,20,89,0,1,3,.0046248699264514,.4658451499322995,,0,.0015,0,11.14816044898072,0
0,22,89,0,3.8,13.2,.0640212968374598,1.378337512860973,345,.34579998,.0014,.00020000001,11.14816044898072,0
